event_id,dataset_id,tdc_time_ns,pulse_id,exposure_id,detector_id,basis,outcome,pulse_height_mV,time_over_threshold_ns,gate_code,veto_bits,calibration_id,clock_calibration_id,quality_mask
EVT-000000002334,SIM-0002,2026082336221000165,PULSE-EXP-0002-0020-05221,EXP-0002-0020,SNSPD-02,Z,-,29.844789,8.108406,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002335,SIM-0002,2026082336753000056,PULSE-EXP-0002-0020-05753,EXP-0002-0020,SNSPD-05,Y,+,32.091578,9.193814,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002336,SIM-0002,2026082337081000082,PULSE-EXP-0002-0020-06081,EXP-0002-0020,SNSPD-03,X,+,31.546675,7.626236,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002337,SIM-0002,2026082337314000177,PULSE-EXP-0002-0020-06314,EXP-0002-0020,SNSPD-01,Z,+,32.076404,8.421205,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002338,SIM-0002,2026082337326000033,PULSE-EXP-0002-0020-06326,EXP-0002-0020,SNSPD-06,Y,-,28.934077,7.695644,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002339,SIM-0002,2026082337492000049,PULSE-EXP-0002-0020-06492,EXP-0002-0020,SNSPD-04,X,-,34.181548,8.540334,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002340,SIM-0002,2026082337568000155,PULSE-EXP-0002-0020-06568,EXP-0002-0020,SNSPD-04,X,-,37.284992,7.854438,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002341,SIM-0002,2026082337761000099,PULSE-EXP-0002-0020-06761,EXP-0002-0020,SNSPD-03,X,+,27.746088,8.813636,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002342,SIM-0002,2026082338045000022,PULSE-EXP-0002-0020-07045,EXP-0002-0020,SNSPD-04,X,-,29.377068,7.725853,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002343,SIM-0002,2026082338120000034,PULSE-EXP-0002-0020-07120,EXP-0002-0020,SNSPD-04,X,-,34.950749,8.847302,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002344,SIM-0002,2026082338149000017,PULSE-EXP-0002-0020-07149,EXP-0002-0020,SNSPD-05,Y,+,31.875535,8.069872,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002345,SIM-0002,2026082338208000150,PULSE-EXP-0002-0020-07208,EXP-0002-0020,SNSPD-01,Z,+,33.555173,8.060972,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002346,SIM-0002,2026082338423000165,PULSE-EXP-0002-0020-07423,EXP-0002-0020,SNSPD-03,X,+,33.422472,8.230436,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002347,SIM-0002,2026082339044000199,PULSE-EXP-0002-0020-08044,EXP-0002-0020,SNSPD-01,Z,+,29.916051,8.667405,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002348,SIM-0002,2026082339318000198,PULSE-EXP-0002-0020-08318,EXP-0002-0020,SNSPD-04,X,-,32.086906,7.281700,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002349,SIM-0002,2026082339383000005,PULSE-EXP-0002-0020-08383,EXP-0002-0020,SNSPD-01,Z,+,32.208758,7.432854,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002350,SIM-0002,2026082339693000127,PULSE-EXP-0002-0020-08693,EXP-0002-0020,SNSPD-01,Z,+,29.612417,7.727845,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002351,SIM-0002,2026082339802000168,PULSE-EXP-0002-0020-08802,EXP-0002-0020,SNSPD-02,Z,-,28.166200,7.207449,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002352,SIM-0002,2026082339900000069,PULSE-EXP-0002-0020-08900,EXP-0002-0020,SNSPD-01,Z,+,33.094596,9.072252,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002353,SIM-0002,2026082339996000038,PULSE-EXP-0002-0020-08996,EXP-0002-0020,SNSPD-04,X,-,37.004767,7.803433,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002354,SIM-0002,2026082340052000090,PULSE-EXP-0002-0020-09052,EXP-0002-0020,SNSPD-06,Y,-,32.458357,7.996577,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002355,SIM-0002,2026082340274000071,PULSE-EXP-0002-0020-09274,EXP-0002-0020,SNSPD-05,Y,+,31.618987,8.153611,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002356,SIM-0002,2026082340429000140,PULSE-EXP-0002-0020-09429,EXP-0002-0020,SNSPD-04,X,-,32.479270,8.073280,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002357,SIM-0002,2026082340452000032,PULSE-EXP-0002-0020-09452,EXP-0002-0020,SNSPD-06,Y,-,31.469350,8.204457,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002358,SIM-0002,2026082342134000128,PULSE-EXP-0002-0026-00134,EXP-0002-0026,SNSPD-05,Y,+,30.769084,7.866764,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002359,SIM-0002,2026082342139000092,PULSE-EXP-0002-0026-00139,EXP-0002-0026,SNSPD-03,X,+,31.402515,8.041474,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002360,SIM-0002,2026082342140000153,PULSE-EXP-0002-0026-00140,EXP-0002-0026,SNSPD-01,Z,+,33.678763,8.784421,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002361,SIM-0002,2026082342195000041,PULSE-EXP-0002-0026-00195,EXP-0002-0026,SNSPD-03,X,+,32.420456,8.773912,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002362,SIM-0002,2026082342289000107,PULSE-EXP-0002-0026-00289,EXP-0002-0026,SNSPD-01,Z,+,31.313354,8.617482,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002363,SIM-0002,2026082342306000000,PULSE-EXP-0002-0026-00306,EXP-0002-0026,SNSPD-02,Z,-,35.190684,7.394154,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002364,SIM-0002,2026082342454000013,PULSE-EXP-0002-0026-00454,EXP-0002-0026,SNSPD-06,Y,-,32.955869,8.649234,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002365,SIM-0002,2026082342515000090,PULSE-EXP-0002-0026-00515,EXP-0002-0026,SNSPD-03,X,+,33.309049,7.818231,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002366,SIM-0002,2026082342604000087,PULSE-EXP-0002-0026-00604,EXP-0002-0026,SNSPD-01,Z,+,36.930267,8.410553,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002367,SIM-0002,2026082342663000162,PULSE-EXP-0002-0026-00663,EXP-0002-0026,SNSPD-05,Y,+,34.041970,7.950215,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002368,SIM-0002,2026082342666000188,PULSE-EXP-0002-0026-00666,EXP-0002-0026,SNSPD-05,Y,+,30.473592,6.614859,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002369,SIM-0002,2026082342754000013,PULSE-EXP-0002-0026-00754,EXP-0002-0026,SNSPD-04,X,-,31.395219,8.770470,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002370,SIM-0002,2026082342887000161,PULSE-EXP-0002-0026-00887,EXP-0002-0026,SNSPD-05,Y,+,34.070518,8.165861,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002371,SIM-0002,2026082342907000134,PULSE-EXP-0002-0026-00907,EXP-0002-0026,SNSPD-04,X,-,31.172409,9.041443,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002372,SIM-0002,2026082342914000128,PULSE-EXP-0002-0026-00914,EXP-0002-0026,SNSPD-03,X,+,32.512848,8.116977,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002373,SIM-0002,2026082342955000100,PULSE-EXP-0002-0026-00955,EXP-0002-0026,SNSPD-03,X,+,33.351382,7.485671,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002374,SIM-0002,2026082342955000133,PULSE-EXP-0002-0026-00955,EXP-0002-0026,SNSPD-02,Z,-,30.237014,8.267483,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002375,SIM-0002,2026082343132000005,PULSE-EXP-0002-0026-01132,EXP-0002-0026,SNSPD-05,Y,+,32.511552,6.439871,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002376,SIM-0002,2026082343156000145,PULSE-EXP-0002-0026-01156,EXP-0002-0026,SNSPD-01,Z,+,35.226239,8.240057,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002377,SIM-0002,2026082343238000174,PULSE-EXP-0002-0026-01238,EXP-0002-0026,SNSPD-01,Z,+,33.409663,8.648761,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002378,SIM-0002,2026082343263000188,PULSE-EXP-0002-0026-01263,EXP-0002-0026,SNSPD-03,X,+,31.772825,7.664059,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002379,SIM-0002,2026082343333000037,PULSE-EXP-0002-0026-01333,EXP-0002-0026,SNSPD-04,X,-,34.919867,7.890335,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002380,SIM-0002,2026082343432000006,PULSE-EXP-0002-0026-01432,EXP-0002-0026,SNSPD-03,X,+,30.820537,9.381360,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002381,SIM-0002,2026082343502000014,PULSE-EXP-0002-0026-01502,EXP-0002-0026,SNSPD-06,Y,-,31.673306,8.644245,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002382,SIM-0002,2026082343599000034,PULSE-EXP-0002-0026-01599,EXP-0002-0026,SNSPD-05,Y,+,34.199433,7.907097,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002383,SIM-0002,2026082343602000075,PULSE-EXP-0002-0026-01602,EXP-0002-0026,SNSPD-01,Z,+,32.446482,8.244476,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002384,SIM-0002,2026082343617000124,PULSE-EXP-0002-0026-01617,EXP-0002-0026,SNSPD-04,X,-,33.133012,8.253094,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002385,SIM-0002,2026082343701000159,PULSE-EXP-0002-0026-01701,EXP-0002-0026,SNSPD-03,X,+,32.287930,8.757278,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002386,SIM-0002,2026082343816000084,PULSE-EXP-0002-0026-01816,EXP-0002-0026,SNSPD-05,Y,+,32.086014,7.509205,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002387,SIM-0002,2026082343838000124,PULSE-EXP-0002-0026-01838,EXP-0002-0026,SNSPD-06,Y,-,33.863037,8.072414,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002388,SIM-0002,2026082343876000133,PULSE-EXP-0002-0026-01876,EXP-0002-0026,SNSPD-06,Y,-,30.199741,8.581041,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002389,SIM-0002,2026082344307000196,PULSE-EXP-0002-0026-02307,EXP-0002-0026,SNSPD-01,Z,+,32.073826,8.201372,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002390,SIM-0002,2026082344321000168,PULSE-EXP-0002-0026-02321,EXP-0002-0026,SNSPD-05,Y,+,31.127584,7.466892,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002391,SIM-0002,2026082344433000110,PULSE-EXP-0002-0026-02433,EXP-0002-0026,SNSPD-03,X,+,31.807924,7.386113,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002392,SIM-0002,2026082344446000008,PULSE-EXP-0002-0026-02446,EXP-0002-0026,SNSPD-03,X,+,33.035919,8.208164,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002393,SIM-0002,2026082344634000040,PULSE-EXP-0002-0026-02634,EXP-0002-0026,SNSPD-02,Z,-,31.295514,8.737538,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002394,SIM-0002,2026082344638000029,PULSE-EXP-0002-0026-02638,EXP-0002-0026,SNSPD-05,Y,+,31.825510,6.543206,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002395,SIM-0002,2026082344649000015,PULSE-EXP-0002-0026-02649,EXP-0002-0026,SNSPD-06,Y,-,32.933642,7.548842,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002396,SIM-0002,2026082344786000184,PULSE-EXP-0002-0026-02786,EXP-0002-0026,SNSPD-05,Y,+,33.848230,8.422989,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002397,SIM-0002,2026082344843000182,PULSE-EXP-0002-0026-02843,EXP-0002-0026,SNSPD-01,Z,+,30.884493,9.533991,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002398,SIM-0002,2026082344878000029,PULSE-EXP-0002-0026-02878,EXP-0002-0026,SNSPD-05,Y,+,32.340582,8.495372,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002399,SIM-0002,2026082344909000191,PULSE-EXP-0002-0026-02909,EXP-0002-0026,SNSPD-05,Y,+,31.779641,8.680233,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002400,SIM-0002,2026082345010000061,PULSE-EXP-0002-0026-03010,EXP-0002-0026,SNSPD-05,Y,+,31.977245,8.054687,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002401,SIM-0002,2026082345093000184,PULSE-EXP-0002-0026-03093,EXP-0002-0026,SNSPD-04,X,-,30.055646,8.471893,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002402,SIM-0002,2026082345155000093,PULSE-EXP-0002-0026-03155,EXP-0002-0026,SNSPD-01,Z,+,30.218690,6.723191,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002403,SIM-0002,2026082345174000184,PULSE-EXP-0002-0026-03174,EXP-0002-0026,SNSPD-05,Y,+,36.518143,8.361659,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002404,SIM-0002,2026082345182000097,PULSE-EXP-0002-0026-03182,EXP-0002-0026,SNSPD-03,X,+,30.641515,6.853530,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002405,SIM-0002,2026082345247000188,PULSE-EXP-0002-0026-03247,EXP-0002-0026,SNSPD-06,Y,-,31.641406,8.370177,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002406,SIM-0002,2026082345309000103,PULSE-EXP-0002-0026-03309,EXP-0002-0026,SNSPD-01,Z,+,34.013225,8.297096,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002407,SIM-0002,2026082345490000063,PULSE-EXP-0002-0026-03490,EXP-0002-0026,SNSPD-02,Z,-,29.366507,7.510729,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002408,SIM-0002,2026082345545000135,PULSE-EXP-0002-0026-03545,EXP-0002-0026,SNSPD-03,X,+,33.419247,7.424073,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002409,SIM-0002,2026082345879000055,PULSE-EXP-0002-0026-03879,EXP-0002-0026,SNSPD-03,X,+,32.406156,8.427511,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002410,SIM-0002,2026082345905000155,PULSE-EXP-0002-0026-03905,EXP-0002-0026,SNSPD-04,X,-,35.459455,7.166956,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002411,SIM-0002,2026082345978000115,PULSE-EXP-0002-0026-03978,EXP-0002-0026,SNSPD-03,X,+,29.438741,8.266649,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002412,SIM-0002,2026082346005000042,PULSE-EXP-0002-0026-04005,EXP-0002-0026,SNSPD-06,Y,-,30.643246,7.790594,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002413,SIM-0002,2026082346080000092,PULSE-EXP-0002-0026-04080,EXP-0002-0026,SNSPD-05,Y,+,29.700561,8.740757,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002414,SIM-0002,2026082346082000010,PULSE-EXP-0002-0026-04082,EXP-0002-0026,SNSPD-05,Y,+,31.384271,7.849615,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002415,SIM-0002,2026082346104000079,PULSE-EXP-0002-0026-04104,EXP-0002-0026,SNSPD-05,Y,+,29.912212,7.616141,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002416,SIM-0002,2026082346176000075,PULSE-EXP-0002-0026-04176,EXP-0002-0026,SNSPD-05,Y,+,30.833599,8.067590,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002417,SIM-0002,2026082346297000137,PULSE-EXP-0002-0026-04297,EXP-0002-0026,SNSPD-04,X,-,31.160560,7.956782,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002418,SIM-0002,2026082346444000119,PULSE-EXP-0002-0026-04444,EXP-0002-0026,SNSPD-06,Y,-,34.046520,8.598538,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002419,SIM-0002,2026082346450000083,PULSE-EXP-0002-0026-04450,EXP-0002-0026,SNSPD-06,Y,-,34.354756,7.830978,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002420,SIM-0002,2026082346528000070,PULSE-EXP-0002-0026-04528,EXP-0002-0026,SNSPD-04,X,-,31.480171,8.973168,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002421,SIM-0002,2026082346544000131,PULSE-EXP-0002-0026-04544,EXP-0002-0026,SNSPD-05,Y,+,32.189488,9.522039,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002422,SIM-0002,2026082346624000065,PULSE-EXP-0002-0026-04624,EXP-0002-0026,SNSPD-01,Z,+,28.516702,9.358286,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002423,SIM-0002,2026082346632000078,PULSE-EXP-0002-0026-04632,EXP-0002-0026,SNSPD-01,Z,+,28.585536,7.629173,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002424,SIM-0002,2026082346658000179,PULSE-EXP-0002-0026-04658,EXP-0002-0026,SNSPD-06,Y,-,31.792563,7.980972,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002425,SIM-0002,2026082346694000119,PULSE-EXP-0002-0026-04694,EXP-0002-0026,SNSPD-05,Y,+,32.300260,7.920746,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002426,SIM-0002,2026082346765000131,PULSE-EXP-0002-0026-04765,EXP-0002-0026,SNSPD-06,Y,-,33.296909,7.888182,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002427,SIM-0002,2026082346784000044,PULSE-EXP-0002-0026-04784,EXP-0002-0026,SNSPD-06,Y,-,31.117641,8.737975,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002428,SIM-0002,2026082346815000169,PULSE-EXP-0002-0026-04815,EXP-0002-0026,SNSPD-03,X,+,29.183318,8.398687,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002429,SIM-0002,2026082346829000182,PULSE-EXP-0002-0026-04829,EXP-0002-0026,SNSPD-05,Y,+,32.828861,7.467470,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002430,SIM-0002,2026082346869000021,PULSE-EXP-0002-0026-04869,EXP-0002-0026,SNSPD-03,X,+,31.015271,7.715180,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002431,SIM-0002,2026082346962000077,PULSE-EXP-0002-0026-04962,EXP-0002-0026,SNSPD-03,X,+,31.577099,7.269493,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002432,SIM-0002,2026082347018000115,PULSE-EXP-0002-0026-05018,EXP-0002-0026,SNSPD-02,Z,-,30.963056,7.132655,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002433,SIM-0002,2026082347046000025,PULSE-EXP-0002-0026-05046,EXP-0002-0026,SNSPD-05,Y,+,31.812873,7.415165,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002434,SIM-0002,2026082347081000130,PULSE-EXP-0002-0026-05081,EXP-0002-0026,SNSPD-06,Y,-,30.626890,8.668554,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002435,SIM-0002,2026082347239000101,PULSE-EXP-0002-0026-05239,EXP-0002-0026,SNSPD-03,X,+,32.639632,7.613162,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002436,SIM-0002,2026082347401000009,PULSE-EXP-0002-0026-05401,EXP-0002-0026,SNSPD-02,Z,-,33.126078,7.846814,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002437,SIM-0002,2026082347457000071,PULSE-EXP-0002-0026-05457,EXP-0002-0026,SNSPD-04,X,-,32.383659,9.352115,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002438,SIM-0002,2026082347507000064,PULSE-EXP-0002-0026-05507,EXP-0002-0026,SNSPD-03,X,+,33.360345,8.529793,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002439,SIM-0002,2026082347703000034,PULSE-EXP-0002-0026-05703,EXP-0002-0026,SNSPD-06,Y,-,31.460199,8.345476,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002440,SIM-0002,2026082347748000174,PULSE-EXP-0002-0026-05748,EXP-0002-0026,SNSPD-02,Z,-,30.256950,8.349367,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002441,SIM-0002,2026082347830000190,PULSE-EXP-0002-0026-05830,EXP-0002-0026,SNSPD-02,Z,-,32.205452,8.078725,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002442,SIM-0002,2026082347854000085,PULSE-EXP-0002-0026-05854,EXP-0002-0026,SNSPD-05,Y,+,32.344313,6.737493,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002443,SIM-0002,2026082347900000026,PULSE-EXP-0002-0026-05900,EXP-0002-0026,SNSPD-03,X,+,29.478091,7.484243,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002444,SIM-0002,2026082347908000187,PULSE-EXP-0002-0026-05908,EXP-0002-0026,SNSPD-01,Z,+,29.160237,8.099467,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002445,SIM-0002,2026082347926000194,PULSE-EXP-0002-0026-05926,EXP-0002-0026,SNSPD-01,Z,+,30.261085,8.179164,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002446,SIM-0002,2026082348031000123,PULSE-EXP-0002-0026-06031,EXP-0002-0026,SNSPD-04,X,-,35.295087,8.907275,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002447,SIM-0002,2026082348043000163,PULSE-EXP-0002-0026-06043,EXP-0002-0026,SNSPD-06,Y,-,34.241073,7.439329,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002448,SIM-0002,2026082348055000187,PULSE-EXP-0002-0026-06055,EXP-0002-0026,SNSPD-03,X,+,29.609478,9.111251,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002449,SIM-0002,2026082348087000047,PULSE-EXP-0002-0026-06087,EXP-0002-0026,SNSPD-02,Z,-,31.042753,7.048077,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002450,SIM-0002,2026082348337000029,PULSE-EXP-0002-0026-06337,EXP-0002-0026,SNSPD-06,Y,-,32.955616,8.046670,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002451,SIM-0002,2026082348408000113,PULSE-EXP-0002-0026-06408,EXP-0002-0026,SNSPD-01,Z,+,29.294499,9.176209,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002452,SIM-0002,2026082348429000198,PULSE-EXP-0002-0026-06429,EXP-0002-0026,SNSPD-04,X,-,28.761013,7.822137,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002453,SIM-0002,2026082348434000091,PULSE-EXP-0002-0026-06434,EXP-0002-0026,SNSPD-01,Z,+,26.342839,7.854657,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002454,SIM-0002,2026082348514000029,PULSE-EXP-0002-0026-06514,EXP-0002-0026,SNSPD-03,X,+,35.167748,7.076190,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002455,SIM-0002,2026082348528000002,PULSE-EXP-0002-0026-06528,EXP-0002-0026,SNSPD-03,X,+,30.733288,8.393921,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000002456,SIM-0002,2026082348622000096,PULSE-EXP-0002-0026-06622,EXP-0002-0026,SNSPD-01,Z,+,28.504656,8.680701,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
